,0,1,2
0,-0.8975620075592601,-0.15558450785863726,b'Septic'
1,-1.0040450364471003,0.5999826192773842,b'HVD'
2,-1.296897409161702,0.19601866567527707,b'HVD'
3,-0.2992709202387027,-0.6948595713659707,b'Septic'
4,0.28935195756438264,-0.7154890027517198,b'TB'
5,-0.07901877083049264,-0.9748872000304435,b'CD'
6,-0.3775977133769461,-0.23018481636653043,b'TB'
7,-0.3835310185089991,-0.5791625505841203,b'CD'
8,0.5265631706795929,1.173326097875156,b'Septic'
9,-0.6343101989188664,-0.17746617052817243,b'Septic'
10,-0.9860124922228538,-0.8039486952199656,b'TB'
11,0.4520546678300424,-0.08388679906427929,b'Septic'
12,-0.8510850132394533,-0.7335025615888471,b'Septic'
13,-0.8766688739487865,0.18605779047181337,b'HVD'
14,-0.5369284076279883,-0.21464002417365072,b'CD'
15,-1.058952770568909,-0.018721294295027825,b'HVD'
16,-0.4873220443270095,-0.8655035555349785,b'CD'
17,-0.2584126590026299,-0.1969291396047294,b'Septic'
18,-0.43261901575652006,-0.6801186576333542,b'CD'
19,-0.6165463490096539,-0.4532071625739005,b'TB'
20,-1.3737198228768834,0.47807200840278957,b'HVD'
21,-0.4051633453916054,-0.7490659358406713,b'CD'
22,-0.28286722079783616,-0.11159759219999738,b'HVD'
23,-0.6807370955456853,0.07383839620613804,b'HVD'
24,-0.7423539418867444,-0.8215106420435495,b'CA'
25,-0.48589082261171934,-0.5982600023290913,b'Septic'
26,-0.8699251168316924,-0.29450284973365615,b'Septic'
27,-0.1956764728934087,-0.09571628262198778,b'CD'
28,-0.8535412722595304,0.48502939348248375,b'CA'
29,-0.6699960046137818,-0.7912101501372418,b'CA'
30,-0.7970807907559614,-0.45776594069064264,b'Septic'
31,-0.279187890628764,-0.5336651060822549,b'TB'
32,-0.27240779331771237,-1.5251979430535334,b'Septic'
33,-0.4418048714912141,-0.5155227870538697,b'Septic'
34,-0.9808842835874714,-0.38965922064779407,b'CA'
35,-0.3586364910238336,-0.8591793768473274,b'TB'
36,-1.9555056015188532,0.7534801269144034,b'HVD'
37,-1.6854871078774172,-0.11068919351486493,b'TB'
38,-0.2037634269740366,-0.7639718117134767,b'Septic'
39,-0.87754444997064,0.16797369264913528,b'TB'
40,0.23632484093619657,0.1678557029746614,b'CD'
41,-0.10963144110741777,-0.142261117959127,b'CA'
42,-0.20178628476243196,-0.35293096342994323,b'TB'
43,-0.2904335075786735,-0.5465456474947575,b'Septic'
44,-0.6521468349985275,0.18795572396480636,b'HVD'
45,-0.427479118735169,-0.38332120895385324,b'Septic'
46,-0.48090020589481974,0.3168277413941106,b'TB'
47,-1.2077785143157604,0.12183197432298513,b'TB'
48,-0.1079275512263184,-0.5344529431424458,b'CA'
49,0.19156389998911297,-1.687563648662182,b'CA'
50,-0.2685258981169811,-0.4330880670773918,b'Septic'
51,-0.24836313464752335,-0.5708813551292844,b'CA'
52,-1.4960302144564586,0.4207663483389343,b'CA'
53,-0.41874827062760267,-0.5945797603548982,b'CD'
54,-1.910569680829255,-0.605980370792487,b'CA'
55,-0.5215472405545466,-0.03344119038870233,b'Septic'
56,-0.2022046877270767,-1.1596156138198137,b'CD'
57,-1.3888201859468439,0.10977923429354379,b'TB'
58,-0.6895739604469319,-0.7888246530138829,b'CD'
59,-0.05347226966411743,-0.7362350697055584,b'HVD'
60,-0.41783093164157503,0.3134231340199239,b'Septic'
61,-0.45698183181550434,-0.1348733947950678,b'Septic'
62,0.3171337867701487,-0.9454656290490273,b'CD'
63,-0.29899440240391756,-0.3406151738684667,b'TB'
64,-0.43608943276230444,-0.5409085322324354,b'Septic'
65,-0.9569786922084496,0.002127167163303256,b'HVD'
66,-0.8197228729026128,-0.7180644756862685,b'CA'
67,-0.7162497271522569,-0.5540662650108037,b'Septic'
68,-0.7562062547082841,0.8753088487473042,b'HVD'
69,-0.22327947941933823,-0.7154362358905921,b'CA'
70,-0.5343934113985199,-0.050471974742094944,b'HVD'
71,-0.44624321135817896,-0.21758654983898595,b'CD'
72,0.08788651297564794,-0.9259179243777065,b'TB'
73,-1.0010235511546723,-0.4071311311729514,b'CD'
74,0.06840949020243405,-0.9011922349432624,b'CD'
75,-0.38493420211958196,-0.46366706668038526,b'Septic'
76,-0.40902650050186695,-0.7343831181040847,b'CD'
77,-0.7767917906158299,-0.3471870498042219,b'HVD'
78,-0.4872197872339873,-0.37921523322054984,b'CA'
79,0.17511346177648696,-0.5823961665741771,b'TB'
80,-0.3636631357294001,-0.6709589655865018,b'Septic'
81,-1.1236286455984796,0.33935809556014945,b'TB'
82,-0.3338322713015848,-0.06268704867194608,b'TB'
83,-0.19757880788213347,-0.03797837849126141,b'TB'
84,-0.421666554393719,-0.7176052371546667,b'Septic'
85,-0.9015945000018885,-0.32743030852769467,b'CA'
86,-1.4929444802097802,0.12262327915306007,b'Septic'
87,-0.7925455193699861,0.6811326011543147,b'HVD'
88,-0.6957901153100803,-0.3741076197485861,b'Septic'
89,-0.2830484500770819,-0.861419038538207,b'CD'
90,-0.6363101477162194,-0.2889057362906993,b'Septic'
91,-0.7761491030759449,0.0742610764145281,b'CD'
92,-0.4121228269110957,-0.8179607678394224,b'CA'
93,-0.49509704791182135,-0.20239089781929978,b'TB'
94,-0.42642042733513663,0.1532829518667049,b'TB'
95,0.20574480725534028,-0.6857702984132132,b'Septic'
96,-0.09798746580126755,-0.2679411790245158,b'Septic'
97,-0.7996380530975721,-0.21297784044529433,b'Septic'
98,0.19449786491127266,-0.6444226326498252,b'Septic'
99,-0.8102880799928023,-0.10097287150981732,b'TB'
100,-1.0313225632449718,-0.027130944489264324,b'Septic'
101,-1.0915546734106567,-0.17379028126829393,b'CD'
102,-0.4772583886515891,-0.7352266227370949,b'CA'
103,-0.7136050853775513,-1.130072105638916,b'Septic'
104,-0.025922164789853916,-0.05397067677941937,b'Septic'
105,-0.1620937830136395,-0.7117738397827388,b'TB'
106,-0.3900748735042479,0.697861069172379,b'TB'
